Especie,Latitud,Longitud,Fecha,Tamaño,Peso,Profundidad,Temperatura del agua,Salinidad,Oxígeno disuelto,Clorofila,Tipo de fondo marino,Presencia de depredadores,Dieta principal,Tipo de hábitat,Migratorio,Velocidad de nado,Color predominante,Tipo de agua,Método de avistamiento,Sexo,Edad estimada,Estado de conservación,Número de aletas,Presencia de parásitos,Dieta reciente
Pez Payaso,45.388109609818784,29.33493899874125,2023-03-04,142.6946653462532,11.437472666059481,59.32145631549742,28.31523833945803,32.0671984930453,9.791783882784578,1.6264216182725282,roca,sí,plancton,arrecife,sí,7.230731257381832,verde,dulce,visual,masculino,1,en peligro,2,no,peces pequeños
Tiburón Blanco,-3.4161361080754062,-27.335053140843826,2023-04-23,198.64251698456846,15.510114228946694,81.43599345282323,24.878715191227446,32.36576099588915,4.826033583248205,2.3598544974829756,lodo,no,plancton,arrecife,no,7.60767308266855,gris,salada,sonar,femenino,14,no amenazado,7,sí,peces pequeños
Tiburón Blanco,46.056270162567515,21.10933995662188,2022-09-26,93.75413950992474,49.8606477451327,328.7126972823688,8.32557260360965,35.8239632870076,6.851126774901042,0.11751596623476984,coral,no,plancton,costero,no,5.526128269667719,amarillo,dulce,visual,femenino,23,en peligro,6,no,crustáceos
Pez Espada,43.808525951615394,-127.047773401272,2022-10-24,40.348224029734936,21.39338397621423,405.8004712069372,24.66554804288397,38.55764297370508,7.7808136707897475,2.4602872617226192,arena,sí,plancton,profundo,no,2.377866767796432,rojo,salobre,red,indeterminado,15,crítico,7,no,moluscos
Tiburón Blanco,40.290973823431955,-37.50305269777738,2022-10-11,176.20022626741942,35.04485125523102,234.76301928488596,16.614287344934247,34.045701809871794,9.652145287761215,0.8836072683720598,coral,no,moluscos,costero,sí,19.488177740575054,rojo,dulce,sonar,masculino,16,no amenazado,5,sí,peces pequeños
Pez Payaso,40.985097486408534,-45.25968338753253,2022-10-13,105.76732131964941,45.27013524826459,163.46800837172668,20.217487747602263,39.396276223645955,9.123465511374818,2.17463845110745,lodo,sí,moluscos,arrecife,no,1.3547103041108939,amarillo,salada,red,indeterminado,40,crítico,6,sí,algas
Tiburón Blanco,39.83187933279861,85.102027435011,2022-10-04,197.65450191066836,12.679813174001488,168.9122431923972,29.778998953780604,30.521188739677783,6.779313686545722,2.3398116372863167,lodo,no,moluscos,arrecife,sí,15.842617375578065,amarillo,salobre,red,indeterminado,12,en peligro,6,no,peces pequeños
Salmón,31.988938353918215,74.30742502850359,2023-08-08,119.16071487286536,7.663748656647865,299.2260009739635,13.983870236518499,38.29210620861803,3.1148054519945463,2.5929272489107498,roca,sí,crustáceos,arrecife,sí,21.617063532026826,amarillo,salada,red,indeterminado,18,en peligro,7,sí,peces pequeños
Salmón,19.497895860533035,147.1891265032799,2023-05-19,25.305968646056428,12.541280775998054,234.37703399875144,13.71320962768278,33.38680624183467,8.760172289133013,2.860393173751268,coral,sí,plancton,arrecife,no,9.693197328414403,azul,dulce,sonar,masculino,5,no amenazado,3,no,crustáceos
Pez Payaso,-47.559182140739175,47.540013221951114,2023-05-16,108.51085344878842,44.179873506848914,1.3686140564882514,11.57832449568527,38.68767431326661,8.534021774936686,2.710036514069319,arena,no,plancton,pelágico,sí,15.312097906460574,verde,dulce,red,masculino,13,crítico,4,no,peces pequeños
Pez Espada,-36.77464078439475,-66.76303327434961,2022-09-15,149.25118327921288,33.45145869438703,385.9645153883929,8.178078007188384,39.19416633469474,7.113133667962487,1.9362443210233837,roca,no,peces pequeños,profundo,no,15.83831345728695,rojo,salada,sonar,masculino,3,vulnerable,7,sí,algas
Bacalao,-36.576794546853286,101.96087876471927,2023-03-04,24.685405076554336,22.841088600403726,72.0166509745554,9.204341837824767,37.00408433239514,9.913847597434994,2.2038089248247843,coral,no,plancton,arrecife,no,3.4549073974467523,gris,dulce,red,indeterminado,43,crítico,7,no,peces pequeños
Tiburón Blanco,-47.64597157204101,-1.0808483278945005,2022-10-18,94.42076858523717,41.10399596824547,337.730230715894,17.856724761519192,33.55053226889491,6.226376537863345,2.136147289618725,lodo,no,crustáceos,arrecife,no,5.937817383063904,amarillo,salada,sonar,femenino,39,crítico,4,no,plancton
Pez Espada,-38.32982315763633,-110.34244417353173,2023-08-19,48.00083608128372,12.217958923491022,172.76274196070028,27.7449956718586,34.56934391555918,3.709865822082162,1.601843607861307,lodo,sí,moluscos,profundo,sí,5.615444031236949,verde,dulce,sonar,indeterminado,39,en peligro,2,sí,peces pequeños
Pez Espada,41.97464335671063,89.06812859776551,2023-02-21,135.75742778384455,12.339181039710343,289.42329054657137,25.247481687270614,35.5177619616298,4.0301452970851654,2.3289268947719157,roca,sí,peces pequeños,arrecife,sí,3.230037113673877,rojo,dulce,visual,femenino,39,vulnerable,7,no,moluscos
Tiburón Blanco,16.380428691078592,-132.28869754107757,2022-09-19,192.32225278004742,28.577394555103375,427.703570866886,9.56230183765709,34.62079912578865,5.252874788118804,1.4136056710842628,arena,no,peces pequeños,pelágico,no,16.744448144189917,rojo,salada,sonar,masculino,44,crítico,2,sí,crustáceos
Bacalao,-18.792698170457754,-115.86480075139349,2023-06-02,132.4252828199527,39.60810648399475,77.98202577390144,19.042253642419013,37.911547722947184,5.381631441569495,2.477895770980668,roca,no,crustáceos,profundo,sí,11.794445500709616,verde,dulce,visual,masculino,48,en peligro,7,no,plancton
Tiburón Blanco,29.336001223667992,93.15213423665301,2023-04-28,145.07798714946003,13.348146587299754,389.0399683113941,26.173116038328242,37.71528288167399,8.649250389488904,2.2570192080151488,roca,sí,plancton,arrecife,sí,9.649069156375573,azul,salobre,sonar,indeterminado,14,no amenazado,5,sí,plancton
Bacalao,-1.1630513045149087,97.25208986566372,2023-07-06,91.3813220766097,10.896699756288688,20.11591644261352,18.487325779306865,30.126554229766427,9.095567363631204,1.5204711826347597,lodo,sí,crustáceos,costero,sí,21.692561431086197,amarillo,dulce,visual,femenino,9,vulnerable,4,no,plancton
Pez Payaso,-35.787296308412344,104.68125676951752,2023-03-09,121.36535641134495,23.961747617285944,460.7629217490512,27.785803033345804,31.516618787268403,5.06191659700859,1.5910035018801978,roca,no,peces pequeños,profundo,sí,23.72255119650601,gris,salada,visual,masculino,48,no amenazado,7,sí,peces pequeños
Bacalao,38.45020812264927,-74.40295520983835,2023-07-15,117.89438774345476,7.143132155577457,101.59167909447365,27.69712399317067,33.635488290335864,9.562409080285038,1.959255488186287,roca,no,crustáceos,profundo,sí,12.51156310870583,rojo,salada,visual,indeterminado,34,no amenazado,7,sí,algas
Pez Espada,-16.133805376352747,131.9714846537468,2023-01-10,156.72914214822993,37.516681505132816,397.41243351551685,13.706100738199368,36.72424968714156,9.424680365547221,1.0659375982566808,lodo,sí,moluscos,pelágico,sí,21.169894516729737,gris,dulce,red,indeterminado,21,vulnerable,2,no,peces pequeños
Pez Payaso,19.885923052989412,80.16052894634623,2022-11-13,174.24409646365314,29.077880655059804,34.54302612587649,26.84823932277507,32.29697941541325,5.2845965530114904,1.7125564744663935,arena,no,moluscos,arrecife,no,22.90321659662391,verde,salobre,visual,femenino,43,en peligro,5,no,crustáceos
Salmón,-20.94058395003926,120.22826743848259,2022-11-13,139.31946997095795,25.870789849902906,164.19716202204006,19.62789509475077,33.22789371806093,8.94455988068097,2.7098079714532,roca,no,crustáceos,profundo,sí,8.107815680352278,gris,salada,sonar,masculino,44,crítico,7,no,plancton
Pez Payaso,0.007125067379995187,75.09797450888041,2023-03-02,196.3655843463283,43.6770389692446,317.14015023132583,16.996157730229186,34.62080009274476,2.902558872249984,1.0020282953598063,arena,no,moluscos,costero,no,1.035586087037205,azul,dulce,sonar,indeterminado,33,en peligro,6,sí,algas
Bacalao,31.625271153041552,28.654725148682616,2022-09-29,169.09191065440993,36.7618103191252,329.7535120528899,24.356631869938674,35.89555439332376,6.089870965939136,2.099290419772809,roca,no,moluscos,costero,no,18.273710165999574,amarillo,salobre,red,indeterminado,4,no amenazado,2,sí,peces pequeños
Pez Payaso,-34.32226535756323,-140.61788223335304,2023-03-04,42.43641480504651,7.888854701875389,349.70598706651737,24.74041895054512,39.017964516056395,7.701395516509541,0.21556918673116177,lodo,sí,plancton,arrecife,no,7.81627378798312,gris,salobre,visual,femenino,31,vulnerable,6,no,plancton
Pez Payaso,47.72513952392784,75.93703630270173,2023-04-15,111.3455717095108,21.311375012886803,176.07867853479127,21.885559041354885,38.04632628509651,4.76454764906118,0.471755903982105,coral,no,plancton,costero,no,1.0728715236724913,amarillo,salobre,sonar,indeterminado,35,en peligro,7,sí,crustáceos
Salmón,-42.97840771392738,68.56587916494627,2023-03-06,182.58249416487863,16.402892472783172,333.33810571584377,25.272344268896333,33.59217482144021,2.1847326865137626,2.6665111605724796,coral,no,moluscos,profundo,no,10.309429942325528,verde,salobre,sonar,femenino,17,no amenazado,2,sí,crustáceos
Bacalao,3.400890974050405,-67.50319201673025,2023-03-24,189.90827637161848,40.20243718173944,214.8222161960865,28.785597808898213,37.67983862411807,2.443713398379856,2.7196291964633583,coral,sí,moluscos,costero,no,12.308167524550978,gris,salobre,visual,femenino,19,en peligro,4,no,peces pequeños
Pez Espada,41.602551935194796,84.8951168567134,2023-07-11,88.43706891783164,36.09232081647711,283.39404095162456,26.827186342655164,38.32657990728542,9.156490537391884,1.7494050857660606,arena,sí,peces pequeños,costero,no,10.157508336820182,rojo,dulce,sonar,indeterminado,29,no amenazado,2,no,crustáceos
Pez Payaso,44.56938848825254,18.163639235277913,2022-11-26,150.62673107297442,23.864499346363896,274.06601841106703,6.856331772164586,35.223374070495844,6.14793749956644,1.8311852186420219,roca,sí,moluscos,pelágico,no,7.2617448888205995,azul,salobre,sonar,indeterminado,49,vulnerable,2,sí,algas
Tiburón Blanco,-26.7891037120224,21.386245875629385,2023-03-22,93.8981870556281,41.27050219229776,84.9017932146865,26.250724420216173,32.960423090170245,3.2183684985084646,1.288090877386077,lodo,no,moluscos,profundo,no,21.515751055413286,rojo,dulce,red,indeterminado,43,vulnerable,6,sí,crustáceos
Pez Espada,-35.60150187851914,-47.66231563714348,2023-04-16,42.25874999229774,20.798323331798933,423.45253157389277,24.538192298302093,39.43072052098511,9.216935006075003,1.8305254477937345,arena,sí,peces pequeños,costero,no,12.966935669769597,rojo,salobre,red,femenino,33,no amenazado,3,no,algas
Pez Payaso,22.440300031789093,-137.95738511755084,2022-12-18,179.23003488603527,40.27582549979313,433.70343140935574,28.1685348479375,39.622525624261826,9.537467208954206,2.639601933493776,arena,sí,plancton,costero,sí,19.856641962895687,rojo,dulce,red,indeterminado,39,crítico,5,no,algas
Pez Espada,-45.80264317237629,-101.90575516824396,2023-05-22,187.7515620882154,2.0877072991354506,102.65895493438441,23.489223919707033,32.245912004591545,4.608558491841672,0.5482673411891867,roca,no,peces pequeños,pelágico,no,8.759435539998266,gris,dulce,visual,femenino,34,vulnerable,2,no,peces pequeños
Tiburón Blanco,-1.476103096968572,96.77939520098096,2023-02-27,110.85509562784519,7.163639338735034,208.85021018559198,26.946337931714684,37.85066110055942,6.687888513177367,1.551602027060925,coral,sí,plancton,arrecife,no,7.933496203889721,amarillo,dulce,red,indeterminado,3,vulnerable,6,no,plancton
Pez Espada,29.6355226793182,-82.2810418211182,2022-09-14,23.295337547625873,37.92073318873637,232.97300943257756,5.25546904461747,30.417546586132183,4.60637547919114,2.6407325827177712,coral,sí,plancton,arrecife,sí,20.123945346210597,gris,salada,red,masculino,23,no amenazado,3,no,moluscos
Pez Espada,6.025472451683392,-179.18890043917986,2023-01-24,166.88652512532676,6.162267519251826,274.91208637885387,29.4451331083124,30.023866439948193,7.802098003832504,0.305853523422146,lodo,sí,crustáceos,costero,no,22.753720150620907,azul,salobre,visual,femenino,1,vulnerable,5,sí,moluscos
Tiburón Blanco,-31.198673422599498,178.92627160735805,2023-05-15,105.85286592154236,34.34617150803783,12.114029932001996,9.772657601512204,33.51573273263601,9.583443281257715,0.6834702950283509,coral,no,crustáceos,pelágico,sí,18.3487294379943,gris,salada,sonar,femenino,46,no amenazado,4,sí,moluscos
Tiburón Blanco,-1.2955700530036793,-104.15439581386649,2023-05-12,33.50510435748234,36.3169030073132,379.6487521581171,26.605738885716114,34.62538446259955,2.222856923845553,1.5872797088614183,coral,sí,crustáceos,arrecife,sí,8.804673950215447,amarillo,salobre,sonar,masculino,20,crítico,7,no,crustáceos
Tiburón Blanco,42.1274716448893,55.93793359334177,2022-10-22,54.090466916869076,33.278670180802116,431.1171954047565,28.24026582200651,35.463365504611254,5.766966871108743,1.890631633478556,lodo,no,plancton,profundo,sí,23.528353252436624,gris,salada,visual,femenino,29,vulnerable,5,sí,algas
Salmón,11.721297804427678,153.69192164699774,2023-08-08,47.38148124147711,41.002490197673936,71.95474501216583,5.055585836144781,33.78264514315092,8.392594658509477,2.1507171943829473,roca,no,crustáceos,arrecife,no,18.793638326880828,azul,dulce,red,femenino,48,crítico,5,sí,peces pequeños
Tiburón Blanco,22.149062756901984,35.89658446821733,2023-01-15,143.53019593754857,25.825044971007515,448.4178469340591,27.84195226670149,31.287979056531878,7.513378952301361,0.6363774702624946,lodo,no,plancton,pelágico,no,15.504892437044,azul,dulce,sonar,masculino,20,en peligro,2,no,plancton
Pez Espada,-16.373612033748508,107.65102143040468,2022-09-07,73.89370871614605,44.90333460481231,425.6051959887348,25.73029707289625,33.44791529796409,3.457882090945766,1.8337675834332492,roca,no,crustáceos,arrecife,sí,13.218546525484616,rojo,salada,sonar,femenino,48,no amenazado,3,sí,algas
Tiburón Blanco,-31.151622483238228,171.4938163735734,2023-05-22,42.984293116059774,28.69006326968849,271.58611824854034,28.06031613986516,38.218257931583665,5.137549709289115,1.0957980265811929,coral,no,peces pequeños,profundo,no,16.041487908945975,verde,salada,sonar,indeterminado,9,en peligro,7,sí,algas
Pez Payaso,-24.43577701003964,129.7308333347229,2022-10-11,185.17678872245185,25.639711952138516,138.0911233210957,9.422057624877159,33.357099555498046,5.746264246656927,1.0175457822378626,arena,no,crustáceos,pelágico,no,1.5349514940523359,verde,salobre,red,masculino,6,vulnerable,4,no,algas
Tiburón Blanco,3.3177593760294926,20.845471924210216,2023-04-09,192.17559062284457,25.714671839804595,104.53734746589522,24.436023336308626,35.92303614435161,7.959775766628931,0.2823625645631629,roca,sí,plancton,costero,no,16.458941020262316,amarillo,salada,red,indeterminado,16,en peligro,3,no,plancton
Tiburón Blanco,-21.977984638929627,-49.0669450264526,2023-08-10,44.943657098055006,45.64806976548855,245.07359598832358,17.1871463688627,36.80876669592432,5.672805878388541,0.4595919965537174,arena,sí,crustáceos,profundo,sí,7.550787211974268,azul,dulce,visual,femenino,26,no amenazado,6,sí,plancton
Bacalao,4.196478742610111,-6.312798300974549,2022-10-16,61.44245359577743,12.562953771444814,254.09486890921013,11.44222587499351,37.32436895492088,4.511879521139221,2.4170152168650074,lodo,no,plancton,arrecife,sí,10.468436854020103,gris,dulce,sonar,femenino,44,crítico,3,sí,peces pequeños
Pez Espada,20.77919273761769,123.05742054859599,2023-03-03,126.58172952915486,34.90425439737455,326.28230437779206,23.904285099046966,34.879870553003755,5.320022723357027,1.4247061026493488,roca,no,crustáceos,pelágico,no,14.694993099141046,gris,salobre,visual,femenino,6,en peligro,3,sí,plancton
Pez Espada,23.439587617030142,127.2076596542305,2022-09-17,47.091412909725335,12.509481514166833,401.017089941373,16.831330659194613,31.257121776385603,9.735118617550414,2.2722740573248736,roca,sí,crustáceos,costero,no,7.861640531490273,gris,dulce,visual,femenino,48,no amenazado,6,no,algas
Pez Payaso,-33.53150603389066,124.50777204901095,2023-01-10,48.546504722650134,5.062661438114808,467.3154351124837,27.497117188349936,39.005082287280715,2.374152766316497,2.4710474337377826,coral,sí,moluscos,pelágico,no,5.355433000725617,gris,salada,visual,femenino,20,crítico,5,sí,peces pequeños
Salmón,25.043084883386314,35.00078499000395,2023-02-28,80.58368751273022,47.71032194284538,398.34416603772996,22.768287583097994,32.603088544060455,4.670349741406343,2.40078430659281,roca,sí,peces pequeños,profundo,sí,5.663384908418839,verde,salada,visual,indeterminado,10,en peligro,3,sí,plancton
Bacalao,17.268813959235914,-8.295869607259334,2023-06-26,190.85065991624091,6.921406288013556,454.61361594551585,8.478634574007438,33.38955889429295,3.583813255900732,2.945529522496167,coral,no,peces pequeños,costero,sí,24.285268550610358,azul,salobre,visual,masculino,44,no amenazado,4,no,plancton
Pez Payaso,-48.79948666312933,-67.91829980556176,2023-05-08,193.23959534412833,34.46656595159504,250.18488121059517,11.26908677227106,37.73778307848618,5.204027908189634,0.8518725009237068,arena,sí,crustáceos,costero,sí,4.247693382483248,azul,dulce,red,masculino,15,en peligro,3,sí,algas
